ORIGIN,DEST,CRS_ELAPSED_TIME
VPS,XNA,113.0
VRB,BOS,177.0
VRB,JFK,154.0
WRG,KTN,37.0
WRG,PSG,25.0
WYS,DEN,103.0
WYS,SLC,71.0
XNA,ATL,113.0
XNA,AUS,97.0
XNA,AZA,172.0
XNA,BNA,84.0
XNA,CLT,137.0
XNA,DCA,158.0
XNA,DEN,131.0
XNA,DFW,85.0
XNA,DTW,129.0
XNA,EWR,166.0
XNA,FLL,163.0
XNA,GUF,102.0
XNA,IAH,117.0
XNA,LAS,182.0
XNA,LAX,224.0
XNA,LGA,180.0
XNA,MIA,170.0
XNA,MSP,122.0
XNA,ORD,114.0
XNA,PHL,163.5
XNA,PHX,179.0
XNA,PIE,132.0
XNA,SFB,137.0
XNA,SFO,241.0
XNA,SLC,180.0
XNA,VPS,106.0
XWA,DEN,124.0
XWA,MSP,115.0
YAK,CDV,56.0
YAK,JNU,53.0
YUM,DFW,164.0
YUM,PHX,61.0
